pid,modal,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,pCR_label
276,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},70fbb29ea223ca0c3ae124e27c66739806c33774,3D,"(0.625, 0.625, 1.5)","(512, 512, 100)",91.01007088,0,1399,7c29c068b9370cf1a2614ab44434ca95fd2f8d55,"(0.625, 0.625, 1.5)","(512, 512, 100)","(118, 318, 52, 7, 11, 2)",70,1,"(121.32857142857142, 322.42857142857144, 52.42857142857143)","(87.29464285714286, -29.847858973911855, 16.336857386997764)",0.627824048,0.48678628,2.797452917,5.746778482,4.331930863,6.875,6.875,6.875,37.01171875,3.607965729,0.767780819,69.95300392,1.890023114,41.015625,229.6,269.1,4365099,-3.20E-16,16,3.892959724,298,11.91061224,249.1857143,249,210,88,7.285714286,249.7169541,0.258910533,2557675.195,1,265.0369388,1,1,0,0,0,0,1,0,-3.20E-16,0,1,-3.20E-16,0,0,1,1,1,1,0,1,-3.20E-16,0,38.15384615,1,0,1,7.628213759,7.628213759,7.628213759,1,1.403936654,18.13949076,0.4292421,0.545054945,1.320638767,0.503791977,0.503791977,0.503791977,1,1,0,1,4900,4900,4900,1,1,1,0.000204082,0.000204082,0.000204082,-3.20E-16,0.014285714,0,3.679322847,6.371428571,0.091020408,16.94204082,70,0,1,181.5142857,181.5142857,181.5142857,1,0.010761423,0.010761423,0.010761423,0
277,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},70fbb29ea223ca0c3ae124e27c66739806c33774,3D,"(0.625, 0.625, 1.5)","(512, 512, 100)",91.01007088,0,1399,0c85979d1d9129ccb68f9bc37b6b0cef69962f58,"(0.625, 0.625, 1.5)","(512, 512, 100)","(350, 281, 57, 5, 13, 6)",88,1,"(352.125, 286.92045454545456, 58.84090909090909)","(-56.953125, -7.655285921963781, 25.955363880504265)",0.56875423,0.220829693,2.050065999,9.283470759,7.603453163,10.00702878,8.149003007,10.37123426,46.31347656,5.280013262,0.583851962,106.8200972,2.306458188,51.5625,388.6,605.2,20450996,1.787560447,116.5,2.299979609,637,67.04958678,475.3636364,456,309,328,49.21755102,482.0764274,0.260478576,11983005.47,0.331353306,6427.095041,6.346651532,2.494537349,8.254625502,0.959506671,1.716481259,1.246588277,0.157842654,0.787102467,1.528940338,0.587890779,0.140113003,3.29243836,-0.101059516,0.515170813,0.652397347,0.936236716,0.677296701,0.857240496,0.439197705,0.276063373,2.262029989,0.740767384,21.58949507,0.308651886,0.843123076,6.117938139,2.118524971,12.97468171,0.601452705,0.337876151,2.615248797,46.46869858,0.65059077,0.791083916,0.383858889,0.825591014,4.989073867,0.29743162,4.2,0.42,1.16,4.4,221.6,1119.4,53.62569444,0.653472222,2,0.2,0.326552655,0.355599712,0.323905286,2.646439345,0.113636364,144.16,4.556975904,9,0.102272727,9.268078512,29.15909091,0.785123967,6.159090909,50.63636364,301.5227273,11.41422033,0.314315025,0.082373574,0.281848483,0.058073478,0
278,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},19f59fb24640da3b7eaa1b1c6a175b25cc76736b,3D,"(0.625, 0.625, 1.499996304512024)","(512, 512, 108)",66.73592274,0,1322,c2efaf27e5758d9e4fc7600ee5b584e3db2701fd,"(0.625, 0.625, 1.5)","(512, 512, 108)","(111, 262, 17, 20, 44, 3)",932,2,"(119.47854077253218, 280.32081545064375, 18.158798283261802)","(91.02891494685488, 2.4844879019414066, -31.614402672763546)",0.39427076,0.21151557,4.757884812,22.49425335,11.64312912,26.91682771,26.94032758,27.6046303,530.1256471,8.868826367,0.519716233,609.4953357,1.149718636,546.0924046,197,276.9,52400624,0.709665958,43,3.432642398,323,25.80751626,234.860515,234,120,203,17.99626951,237.1156796,-0.102451009,30703414.98,0.742196854,1064.383977,3.837152267,1.95172306,0.586982049,-0.122034541,0.275271153,0.164405398,0.243268888,0.162995836,0.641478775,0.137229377,0.659801809,1.153865465,-0.080694843,0.278294347,0.918643038,0.983624517,0.918737009,0.959321519,0.16176247,0.806744138,0.984931903,0.109919138,286.4296579,0.588314437,0.244467856,3.627901948,12.66052976,49.83091635,3.490228485,0.404909733,2.690618454,187.1387976,0.364882098,0.503879168,5.800590103,0.595164686,2.050835302,0.283612299,17.2962963,0.640603567,0.611796982,2.592592593,23494.96296,93779.81481,5932.062757,0.807613169,3.814814815,0.141289438,0.293829581,0.420270086,0.279780612,3.426209614,0.028969957,22303.43484,4.804868898,51.82403433,0.055605187,43.64433403,691.7274678,0.139442382,3.799356223,236.8304721,941.0139485,61.62389723,0.333541965,0.025343047,0.067025928,0.01773824,0
279,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},89b09e941335b519f2c342af9a45f280db19f4d4,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 112)",108.8754236,0,1248,ff9442e6016f8064459a5ba403c8d336f25ec22f,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 112)","(371, 284, 69, 11, 23, 3)",275,1,"(375.52, 293.6363636363636, 70.0)","(-60.08405389785764, -18.552540714090526, 26.818801879882812)",0.532751206,0.401804791,3.76359682,9.366729579,6.413791908,11.27185159,11.21766827,11.81904474,100.0016503,4.990136483,0.626470226,166.3113163,1.663085716,106.3675894,197.4,287.6,16295636,0.75910153,48,2.665499193,326,27.71980165,241.0109091,242,150,176,19.54020975,243.427316,-0.15010742,6303009.16,0.726333884,1170.599881,3.940928385,1.980944981,0.498692844,-0.066515708,0.289882377,0.223585099,0.124811409,0.219883672,0.765117017,0.17447096,0.594789223,1.328312391,-0.044928085,0.219098017,0.890428306,0.977812325,0.890675068,0.945214153,0.216644924,0.762967865,1.095475807,0.128366869,94.35205628,0.584172272,0.254902259,3.819516347,6.584084561,25.96586375,1.848927577,0.381638019,2.450955541,67.30182507,0.40362031,0.570629371,2.302121835,0.62034086,2.330907365,0.274242711,7.875,0.4921875,0.83984375,3.6875,3375.3125,13483.3125,850.5347222,0.675347222,3.25,0.203125,0.382054113,1.173724263,0.294090279,3.077819531,0.058181818,3079.902344,4.515508912,16.22909091,0.059014876,32.18049587,199.7418182,0.151590083,3.88,180.1345455,717.4654545,46.12505051,0.328484848,0.043717595,0.149066342,0.028603754,0
280,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},89b09e941335b519f2c342af9a45f280db19f4d4,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 112)",108.8754236,0,1248,16da2b7ed3dc22af65aac8be5c417d380d09473f,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 112)","(385, 354, 55, 19, 18, 1)",98,2,"(393.1224489795918, 361.85714285714283, 55.0)","(-69.02257719088573, -53.195051244326976, 4.3188018798828125)",0.406666843,0,0,12.82145353,7.616999745,7.109199762,11.57962123,11.57962123,30.23418147,5.214060032,0.48208397,97.35544446,3.220045648,37.90554095,200.7,295.6,6460576,0.838616219,46.75,2.620768264,332,29.44439817,254.2040816,260,168,164,20.85009862,256.7571711,-0.502645961,2498894.164,0.698250729,1304.529779,4.193009846,2.037116871,0.846299813,0.086907804,0.369404093,0.198823025,0.294799135,0.198823025,0.717776868,0.158891067,0.584793076,1.374395005,-0.111375579,0.383256015,0.900588487,0.980117697,0.900588487,0.950294244,0.198823025,0.756634612,1.17557198,0.14205678,23.21676692,0.519925159,0.313191961,4.138496241,7.226071429,29.56414004,1.957051352,0.366378446,2.982730815,13.36519737,0.294582207,0.454081633,2.199717241,0.522800844,2.127137873,0.23776829,4.454545455,0.404958678,0.743801653,3.727272727,386.5454545,1555.181818,97.41666667,0.621212121,3,0.272727273,0.514012849,1.453021093,0.409563818,2.732158891,0.112244898,307.1735537,3.364908796,14.12244898,0.144106622,4.334443982,68.42857143,0.173365264,4.132653061,33.14285714,135.6632653,8.465136054,0.307539683,0.100806342,0.351553031,0.059516747,0
281,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},a46c276096b825d2e66d9d4482f07a3f1ddb3762,3D,"(0.5859000086784363, 0.5859000086784363, 1.5)","(512, 512, 92)",64.08147347,0,1251,b8c8860cd08aa9bb347f14670fedd79e414bd098,"(0.5859000086784363, 0.5859000086784363, 1.5)","(512, 512, 92)","(124, 208, 52, 17, 26, 6)",469,1,"(134.30703624733476, 218.73560767590618, 54.513859275053306)","(77.90350043773651, 17.20880287885666, 20.302389864728397)",0.66751264,0.581298378,7.433884285,12.78841395,10.1474058,14.95156388,14.93757789,15.57015086,227.2720339,8.536427956,0.457065484,394.0364194,1.733765535,241.49665,215,332,34428398,0.996382285,61,2.392715393,375,35.76789522,267.4285714,260,179,196,26.49437138,270.9392886,0.406731896,17727809.77,0.588072431,1890.057265,5.605404537,2.340921467,1.300261063,0.175647939,0.762672432,0.268469388,0.480462835,0.268469388,0.823242217,0.191975563,0.332700066,1.906379615,-0.186960698,0.547478271,0.865765306,0.973153061,0.865765306,0.932882653,0.268469388,0.489811946,1.637910227,0.257785455,171.1061056,0.619196161,0.221336254,4.723964688,4.703092118,25.04039585,1.055956402,0.268059621,2.529772069,120.6543624,0.418172241,0.586189929,1.328375173,0.647070055,2.826138972,0.189576482,5.4,0.54,0.65,2.9,12890.9,57485.7,3062.422222,0.747222222,2.4,0.24,0.45903705,1.259106949,0.370140038,2.646439345,0.021321962,10691.29,5.011320037,26.93603412,0.057432909,26.75431554,275.8059701,0.231468306,5.063965885,165.0298507,975.7803838,32.89421938,0.244610282,0.023518782,0.083839242,0.012580357,0
282,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},898d8eeb292fedd6a55beefb28efcc4454f892ae,3D,"(0.5468999743461609, 0.5468999743461609, 1.5)","(512, 512, 108)",89.06945522,0,1187,61b67d06ad8bc52aeda7942875fa202a2b419949,"(0.5468999743461609, 0.5468999743461609, 1.5)","(512, 512, 108)","(81, 280, 44, 9, 11, 5)",173,1,"(84.58381502890174, 284.19075144508673, 45.74566473988439)","(100.35511214367915, -1.1309154071559817, -22.037905478064033)",0.823908357,0.569075415,3.798320942,6.674547598,7.812527972,7.982949928,6.235619107,8.349220394,73.6906595,5.499215546,0.672194007,126.4535766,1.716005494,77.61634151,272.4,371.6,18270419,1.156637978,55,3.850958372,457,33.59437335,322.0751445,314,204,253,22.01918056,324.9759351,0.432761686,8197012.027,0.51351532,1876.959671,3.457895305,1.842144534,1.521169099,-0.051441203,0.686805779,0.435035945,0.2248977,0.409164654,1.025442525,0.260936129,0.309332962,2.188833202,-0.06434962,0.325078365,0.798004802,0.957690465,0.799729555,0.899002401,0.386527275,0.501518176,1.716820944,0.280460431,51.00313927,0.452631623,0.356913487,3.262758984,3.366208989,12.07456074,1.329611162,0.517238244,2.521822099,54.91556898,0.473861145,0.64873277,0.794690774,0.692648931,2.135297612,0.401437363,3.25,0.40625,0.859375,4.375,1760.875,6615.25,556.4479167,0.572916667,2.5,0.3125,0.502525513,2.518179881,0.278559838,2.5,0.046242775,1293.234375,4.594645003,10.89595376,0.062982392,21.42163119,88.83815029,0.293360954,3.421965318,124.0982659,473.6878613,38.96162492,0.458734746,0.045861671,0.16494175,0.03033635,1
283,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},49f825a9d81ac5f97f618701ad0b8ee0c4f93896,3D,"(0.5859000086784363, 0.5859000086784363, 1.499996542930603)","(512, 512, 116)",79.13407812,0,1104,d9386121c009e8523a821b819152302c71186503,"(0.5859000086784363, 0.5859000086784363, 1.5)","(512, 512, 116)","(399, 299, 40, 17, 24, 3)",464,1,"(407.4375, 309.9913793103448, 41.05603448275862)","(-87.27963124588132, -27.663945114304283, 35.39845144337621)",0.67938774,0.37448207,4.457304745,11.90258519,9.374400139,14.37805825,13.52655208,14.56780766,228.0438856,8.086470454,0.559058118,322.8787434,1.415862313,238.9215082,193,295.7,28087154,0.988489594,63.25,2.737280485,360,33.85610508,242.5387931,242,117,243,24.72206683,246.0338584,-0.094546295,14462554.3,0.623764492,1707.593323,3.933504797,1.969789225,1.23535964,0.040014076,0.540455074,0.327558154,0.239320364,0.318476783,0.918617809,0.222997961,0.422231189,1.860461078,-0.081940601,0.354158794,0.841669746,0.967663325,0.84227517,0.920834873,0.310530583,0.627175322,1.511116687,0.217003307,144.4328963,0.517019998,0.311471367,3.884425483,5.42888105,21.54810403,1.669526496,0.397702281,2.650607905,123.8777757,0.421251794,0.595159151,1.806617418,0.648591235,2.438267682,0.294334074,11.1,0.555,0.7475,3.15,6482.5,25917.9,1652.927778,0.740277778,3.4,0.17,0.34200124,1.163002411,0.250778726,3.346439345,0.043103448,5944.26,4.884125433,25.625,0.055226293,28.48640012,289.4267241,0.223692033,3.952586207,161.3318966,656.4439655,42.68079502,0.350454981,0.031665802,0.110847565,0.019751919,1
284,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},e2234ab7d61d22dd0d504082273816dc7c0ac932,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 112)",95.91855877,0,1345,eb711527934080b08d484d5690fa44a71748327d,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 112)","(108, 282, 32, 45, 63, 5)",1374,2,"(124.14483260553129, 313.4657933042213, 33.87700145560407)","(69.295254645476, -19.162925129027002, -32.528095228703265)",0.332370423,0.174742079,6.043278418,34.58399055,14.5314447,24.55832518,35.00874877,35.00874877,501.2169742,11.49469557,0.345960222,882.0133073,1.75974349,531.4511557,240,382,133034119,1.356997965,75,2.624206526,451,42.91237984,306.5684134,303,162,289,30.73344295,311.1631452,0.199113505,51456431.07,0.434419422,2838.310822,7.55109153,2.715432853,3.381631254,0.103723189,1.123539746,0.425117286,0.452687413,0.393774301,1.029911302,0.264393107,0.231006123,2.522791879,-0.141584661,0.538292371,0.806247148,0.975546212,0.80833668,0.922289906,0.366349189,0.380153763,2.054399689,0.387164258,379.2797834,0.426009055,0.421257698,6.71562308,3.931500885,28.52364329,0.672982007,0.20060324,2.79003829,449.2848444,0.482007634,0.645840331,1.107806479,0.702607949,4.47606719,0.152317768,11.31578947,0.297783934,0.988919668,5.421052632,13889.89474,89520.02632,2537.741959,0.440241228,7.315789474,0.192520776,0.409083284,1.373600162,0.231781861,4.023471592,0.027656477,12582.50139,5.30502895,84.47743814,0.061482852,21.75579964,596.8922853,0.388593848,7.015283843,125.9621543,991.2190684,18.76278708,0.185468219,0.033359361,0.164796785,0.012312916,1
285,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},e2234ab7d61d22dd0d504082273816dc7c0ac932,3D,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 112)",95.91855877,0,1345,3a8165d2bdb30d9a5ddc1d105b369b149935653e,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 112)","(120, 252, 58, 8, 6, 3)",49,1,"(123.44897959183673, 254.55102040816325, 58.734693877551024)","(69.64860879401772, 10.75399554748924, 4.758443404217161)",0.614647094,0.415437586,2.16267484,5.205775572,4.937182715,5.166867578,4.541901124,5.756999317,16.48697636,3.199714825,0.670924829,46.69147609,2.832021778,18.95277047,219,337.2,3831571,1.238802184,82,1.883646323,360,41.72344856,275.4489796,271,187,173,33.12031558,279.6342728,-0.013958992,1482018.076,0.465222824,2323.186172,5.789597902,2.39160527,1.148263995,-0.049756098,0.69154243,0.433168914,0.210451497,0.433168914,0.911522374,0.220469346,0.2768812,2.005679293,-0.131410573,0.440200845,0.783415543,0.956683109,0.783415543,0.891707771,0.433168914,0.376071845,1.572510379,0.281177836,16.79302873,0.453159053,0.356641839,5.575170446,2.360579088,13.34663778,0.548820114,0.258179299,2.171176116,23.80965105,0.616311951,0.755102041,0.434185433,0.790213255,4.303880739,0.216048279,1,0.333333333,0.666666667,4.666666667,372.3333333,2020.333333,80.33333333,0.453703704,1,0.333333333,0.038491014,0.047996977,0.037257641,1.584962501,0.06122449,105.5555556,4.280340906,5.081632653,0.103706789,9.865056227,22.79591837,0.334860475,5.653061224,64.14285714,376.3469388,12.9399093,0.244897959,0.046558739,0.202437888,0.01950404,1
286,dceph3,v3.0.1,1.19.3,2.0.2,1.1.1,3.6.2,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 100, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 100, 'weightingNorm': None, 'geometryTolerance': 0.001}",{'Original': {}},bc6adaf0f3021031b9d28636b41aef8cdfb5c7ca,3D,"(0.5077999830245972, 0.5077999830245972, 1.5000017881393433)","(512, 512, 112)",67.58960101,0,1024,7fa859e124060149f2f1f28f07c0f0eed2960d40,"(0.5077999830245972, 0.5077999830245972, 1.5)","(512, 512, 112)","(91, 213, 23, 25, 32, 10)",2209,1,"(102.91625169760073, 226.7555454956994, 27.756450882752375)","(91.24712474047193, 11.977538395866972, 2.1204780209059066)",0.917318166,0.450150693,6.78340398,15.06918481,15.83624383,17.85101705,17.88869143,20.76261372,844.0117116,13.82323698,0.591734192,729.8883669,0.864784643,854.4228548,327,580,483227624,2.018267085,143,2.539326053,664,78.25933089,457.8832051,464,155,509,57.52981838,467.7114679,-0.294953077,186908431.9,0.280010722,9096.987717,18.99158773,4.297987559,20.96882606,-1.170368657,2.730676722,0.6722124,0.600481942,0.553389089,1.222152293,0.348229758,0.126371317,3.429462009,-0.202297417,0.701292098,0.735181852,0.982360425,0.742502046,0.923037142,0.455112512,0.216918771,2.715394253,0.850722281,349.3526474,0.263341521,1.088181443,16.15721856,5.028397196,96.5833206,0.327011689,0.090261818,3.585750615,641.0174637,0.460548384,0.598739423,1.728587926,0.691918885,10.15749274,0.070548433,15.50980392,0.304113802,1.463283353,7.960784314,25385.90196,462413.7255,1572.680686,0.288164488,8.882352941,0.174163783,0.403577967,3.152151782,0.164195098,4.399996852,0.02308737,23509.82314,6.006945203,110.7808963,0.050149795,33.32560756,618.5436849,0.984106953,17.71661385,164.033952,3422.583975,8.915747699,0.077557718,0.028913806,0.308292172,0.006241605,1
